year_2023,year_2024,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15,day_16,day_17,day_18,day_19,day_20,day_21,day_22,day_23,day_24,day_25,day_26,day_27,day_28,day_29,day_30,day_31,shift_B,crew_E2,crew_E3,crew_E4,total,efectivo,mantencion,mecanica,electrica,mant_excl,mec_excl,elec_excl,som_excl,demora,r_prog,r_noprg,waiting,queued,payload,distance,distance_down,distance_down_level,distance_up,distance_up_level,expected_time,lift_down,lift_down_level,lift_up,lift_up_level,travel_time,CAT 797-F,CAT 798-AC,KOM-CHQ,KOM.960E5,Kom.930E-4,Kom.930E-4SE,Kom.930EN,Kom.930ER,Kom.930ER-MT,Kom.980E5,Komatsu AHS
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4320000.0,2937459.0,39128.0,510424.0,39615.0,4134.0,58988.0,0.0,300584.0,165804.0,162298.0,101566.0,150314,67736,158746.98892593384,13920585,2739131,2372280,2819854,5940929,2002005,-228142,-60603,233767,64278,2773313,204.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4316400.0,2829730.0,121219.0,484784.0,3758.0,38335.0,72185.0,40028.0,302481.0,209965.0,152202.0,61713.0,193009,82117,180013.5670375824,12935406,2467305,2168533,2478930,5769975,1860087,-198843,-54123,198997,58572,2721557,204.0,0.0,0.0,12.0,96.0,359.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4320000.0,2814302.0,92493.0,515658.0,5018.0,15956.0,57386.0,697.0,242010.0,238315.0,220290.0,117875.0,129729,76239,173635.75508499146,12966991,2595499,2187768,2581619,5449428,1978631,-210611,-55938,208397,57143,2970285,204.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4316400.0,2759148.0,158082.0,661898.0,1778.0,46626.0,74734.0,17457.0,257249.0,159727.0,124709.0,54992.0,178227,94565,185398.2701435089,12589902,2392778,2106720,2364447,5653584,1803089,-194411,-52932,191552,57242,2597503,204.0,0.0,0.0,12.0,95.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4312800.0,2788826.0,128121.0,526360.0,3574.0,0.0,73930.0,1490.0,230008.0,259830.0,210652.0,90009.0,140023,84490,172735.177942276,13055778,2507610,2188044,2544572,5682281,1997787,-205843,-56143,208218,59049,2800767,204.0,0.0,0.0,12.0,95.0,360.0,96.0,239.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4320000.0,2929335.0,205219.0,447333.0,47735.0,26847.0,89084.0,25132.0,218983.0,125279.0,158003.0,47050.0,212958,98997,176934.58810853958,13269225,2577177,2202101,2543270,5882856,1892173,-211064,-56109,209636,57424,2716131,204.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4312800.0,2851163.0,121556.0,350424.0,30822.0,22600.0,83004.0,1115.0,243674.0,245402.0,259568.0,103472.0,122938,74434,183606.15103149414,13662142,2629743,2323738,2797939,5770246,2074646,-211948,-59491,226935,59813,2945918,204.0,0.0,0.0,12.0,95.0,360.0,96.0,239.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4316400.0,2952247.0,188028.0,348533.0,43600.0,66482.0,126362.0,9891.0,278295.0,132961.0,134561.0,35440.0,194169,87929,190129.98884391785,13756143,2549393,2435305,2671896,5981892,1936546,-201779,-60222,212940,60325,2687475,204.0,0.0,0.0,12.0,96.0,360.0,96.0,239.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4316400.0,2820863.0,157639.0,329825.0,63779.0,45855.0,87262.0,1270.0,237267.0,272258.0,206234.0,94148.0,147025,64285,193599.20487213135,13403790,2505063,2456206,2600111,5749893,2029340,-200009,-61066,208474,60016,2811085,203.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4316400.0,2941782.0,195928.0,350176.0,59151.0,52971.0,93798.0,82635.0,187921.0,147908.0,153328.0,50802.0,185409,99290,194555.78287124634,13684267,2475499,2418999,2597607,6110857,1954212,-197890,-60442,208120,63743,2690272,204.0,0.0,0.0,12.0,96.0,360.0,96.0,239.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4316400.0,2933383.0,158721.0,288790.0,52635.0,26932.0,156963.0,2612.0,172800.0,231047.0,215952.0,76565.0,123312,76608,194321.97915267944,14227448,2571321,2487239,2714331,6289157,2116986,-206230,-63205,215948,64015,3009281,204.0,0.0,0.0,12.0,95.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4312800.0,2872011.0,137314.0,351600.0,48460.0,9598.0,88439.0,3654.0,232859.0,227774.0,220745.0,120346.0,124301,67652,192625.13515090942,13939737,2529441,2462160,2564640,6264142,2087167,-202067,-61670,206167,64732,2997686,203.0,0.0,0.0,12.0,95.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4312800.0,2831087.0,108359.0,439534.0,48881.0,9802.0,46019.0,3596.0,260112.0,236742.0,201044.0,127624.0,125062,49285,185374.4718761444,14274923,2659988,2481664,2697830,6291331,2099489,-209994,-63604,212893,64699,2852059,203.0,0.0,0.0,12.0,96.0,360.0,95.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4312800.0,2784520.0,118716.0,550927.0,79472.0,67589.0,86962.0,0.0,244497.0,108747.0,149670.0,121700.0,116135,75110,177275.7748184204,13581675,2582286,2529983,2677898,5744304,1950928,-200966,-63300,209087,62334,2736192,202.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4320000.0,3033624.0,108264.0,360231.0,74261.0,64481.0,16134.0,0.0,227745.0,153436.0,175407.0,106417.0,177009,84164,176002.1910648346,14293911,2535575,2758397,2571684,6394725,2085505,-203550,-68451,205877,65446,3057238,204.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4320000.0,2880221.0,149909.0,356103.0,53255.0,91082.0,49652.0,0.0,211905.0,276769.0,169447.0,81657.0,145484,49552,174285.9690361023,14091935,2474573,2732663,2536684,6292120,1991010,-199907,-65055,204443,66273,2869111,204.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4316400.0,2988754.0,221546.0,369897.0,63670.0,125280.0,33800.0,0.0,194561.0,113579.0,127516.0,77797.0,162774,83985,175895.48900222778,13834517,2431298,2542076,2477258,6366311,2081438,-198326,-62273,200829,60170,2951274,204.0,0.0,0.0,12.0,96.0,360.0,95.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4309200.0,2980752.0,161316.0,339091.0,49864.0,97607.0,48121.0,550.0,176890.0,231632.0,162102.0,61275.0,196078,61804,184301.02803230286,14046905,2488727,2587466,2593821,6351805,2014913,-211476,-60208,212027,61438,2862118,204.0,0.0,0.0,12.0,95.0,360.0,96.0,239.0,0.0,143.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4320000.0,3174327.0,146275.0,335150.0,49444.0,90716.0,32561.0,2025.0,180865.0,110608.0,133725.0,64304.0,196247,93607,193858.10294151306,14997782,2603306,2781437,2661605,6881326,2209777,-217293,-66617,221230,66656,2921789,204.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4330318.0,2826992.0,135356.0,476177.0,57155.0,110381.0,29499.0,0.0,211466.0,259487.0,166380.0,57425.0,151117,53507,169930.40313720703,13904320,2523645,2672006,2594355,6074014,1973306,-215824,-65549,215505,63428,2877996,208.0,0.0,0.0,12.0,95.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4363200.0,3036953.0,205888.0,436704.0,36763.0,122071.0,44027.0,0.0,182899.0,92891.0,122713.0,82291.0,161545,83074,177912.08508872986,13763440,2424479,2589257,2684434,5990614,2053808,-211111,-61171,224354,59794,2984876,216.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4359600.0,2803928.0,325228.0,489494.0,0.0,61658.0,85797.0,0.0,240061.0,139814.0,139923.0,73697.0,105801,95338,165917.70816230774,13296040,2608372,2241131,2716354,5649233,1890479,-214515,-55103,222485,56427,2832977,215.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4359600.0,3077880.0,229329.0,409197.0,4205.0,51313.0,44622.0,0.0,206671.0,99186.0,146994.0,90203.0,166468,116975,183361.6061038971,13937273,2885291,2144284,2904986,5971237,2068298,-237141,-52758,244412,53538,3005004,216.0,0.0,0.0,12.0,96.0,360.0,96.0,239.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4385794.0,2730846.0,229265.0,556683.0,8867.0,89980.0,75372.0,0.0,197139.0,227695.0,130856.0,139091.0,140188,57307,169508.16091918945,12985377,2430703,2122479,2456961,5941429,1854227,-203811,-52102,210321,53776,2864072,223.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4392000.0,2939025.0,156641.0,627859.0,6705.0,101233.0,13409.0,1827.0,201460.0,109995.0,143110.0,90736.0,147571,77925,171464.16197013855,13263449,2692224,1994769,2722094,5785175,1974185,-223618,-49884,242225,51125,2873992,228.0,0.0,0.0,12.0,96.0,358.0,95.0,239.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4399200.0,2654777.0,129794.0,644079.0,39999.0,66742.0,58877.0,0.0,295040.0,181512.0,128814.0,199566.0,146361,70090,157260.0249557495,12118559,2363757,2037903,2376161,5323326,1744301,-197698,-49397,202643,50685,2664270,228.0,0.0,0.0,12.0,96.0,359.0,96.0,240.0,0.0,143.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,4406400.0,3096804.0,48167.0,610165.0,5171.0,46469.0,22573.0,0.0,236614.0,99857.0,145439.0,95141.0,174244,113997,173931.8779258728,13580559,2735304,2092561,2837253,5874072,2041803,-277843,-54706,290089,53841,3071204,228.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4399200.0,2698017.0,129802.0,589191.0,17444.0,59438.0,78807.0,12794.0,214462.0,300524.0,186559.0,112162.0,114482,99963,175741.53113365173,13737035,2697703,2230929,2859002,5726588,1930677,-281062,-58455,293738,58115,2848637,228.0,0.0,0.0,12.0,96.0,359.0,96.0,240.0,0.0,143.0,48.0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4406400.0,2964370.0,190414.0,476960.0,71248.0,68600.0,42987.0,5941.0,176467.0,140673.0,185399.0,83341.0,193347,133208,185602.32404708862,13926412,2628719,2344420,2666259,6240739,1955704,-257014,-60174,258370,58554,2833826,228.0,0.0,0.0,12.0,96.0,360.0,96.0,240.0,0.0,144.0,48.0
